timestamp_sec,person_lat,person_lon,drone_lat,drone_lon,error_meters
1771590264.117264032,28.753706102,77.115624859,28.753700200,77.115629500,0.7971
1771590264.150636911,28.753706174,77.115624153,28.753700200,77.115629500,0.8444
1771590264.250757217,28.753706554,77.115622776,28.753700200,77.115629500,0.9638
1771590264.284130573,28.753706707,77.115622133,28.753700200,77.115629500,1.0194
1771590264.317504168,28.753706741,77.115621619,28.753700200,77.115629500,1.0579
1771590264.417625427,28.753710713,77.115618303,28.753701000,77.115628200,1.4482
1771590264.450998783,28.753711273,77.115617900,28.753701000,77.115628200,1.5209
1771590264.484372377,28.753711616,77.115617661,28.753701000,77.115628200,1.5650
1771590264.517745733,28.753712152,77.115617401,28.753701000,77.115628200,1.6267
1771590264.551119089,28.753712519,77.115616823,28.753701000,77.115628200,1.6943
1771590264.584492683,28.753716616,77.115613191,28.753701900,77.115627400,2.1439
1771590264.617866278,28.753716963,77.115612269,28.753701900,77.115627400,2.2318
1771590264.651239395,28.753717633,77.115611803,28.753701900,77.115627400,2.3179
1771590264.684612989,28.753718135,77.115611298,28.753701900,77.115627400,2.3922
1771590264.717986345,28.753718826,77.115610896,28.753701900,77.115627400,2.4760
1771590264.751359940,28.753719172,77.115610759,28.753701900,77.115627400,2.5140
1771590264.784733295,28.753719307,77.115610815,28.753701900,77.115627400,2.5221
1771590266.119674444,28.753714202,77.115619618,28.753701900,77.115627400,1.5642
1771590266.153047800,28.753714217,77.115620161,28.753701900,77.115627400,1.5407
1771590266.186421394,28.753714651,77.115620819,28.753701900,77.115627400,1.5562
1771590266.219794989,28.753714384,77.115621448,28.753701900,77.115627400,1.5046
1771590266.253168106,28.753714350,77.115622046,28.753701900,77.115627400,1.4795
1771590266.286541700,28.753714124,77.115622663,28.753701900,77.115627400,1.4355
1771590266.319915056,28.753710383,77.115626596,28.753701900,77.115629700,0.9906
1771590266.353288651,28.753710213,77.115626939,28.753701900,77.115629700,0.9627
1771590266.386661768,28.753709688,77.115627399,28.753701900,77.115629700,0.8946
1771590266.420035124,28.753709443,77.115627390,28.753701900,77.115629700,0.8685
1771590266.453408718,28.753709234,77.115627238,28.753701900,77.115629700,0.8501
1771590266.653650045,28.753706929,77.115630242,28.753701500,77.115630700,0.6053
1771590267.421239376,28.753702567,77.115634887,28.753700100,77.115633000,0.3303
1771590267.454612732,28.753702294,77.115635165,28.753700100,77.115633000,0.3226
1771590273.462073565,28.753703853,77.115632276,28.753701600,77.115633200,0.2662
1771590273.895920753,28.753702963,77.115634817,28.753701700,77.115633500,0.1903
1771590274.062784195,28.753702876,77.115634056,28.753701700,77.115633500,0.1415
1771590274.096157074,28.753703551,77.115634058,28.753701500,77.115633200,0.2430
1771590274.396512270,28.753704881,77.115632390,28.753701500,77.115632900,0.3792
1771590274.496630192,28.753705333,77.115632756,28.753701500,77.115632900,0.4264
1771590274.530002594,28.753705228,77.115632809,28.753701500,77.115632900,0.4146
1771590274.563375473,28.753705334,77.115632871,28.753701500,77.115632900,0.4264
1771590274.596748114,28.753705369,77.115632623,28.753701700,77.115633000,0.4096
1771590274.630120516,28.753705518,77.115632688,28.753701700,77.115633000,0.4256
1771590274.663493395,28.753705309,77.115632865,28.753701700,77.115633000,0.4015
1771590274.696866035,28.753705252,77.115633214,28.753701700,77.115633000,0.3955
1771590274.863729000,28.753705210,77.115633386,28.753702200,77.115633200,0.3352
1771590274.897101641,28.753705587,77.115633487,28.753702200,77.115633200,0.3777
1771590274.930474997,28.753705609,77.115633519,28.753702200,77.115633200,0.3803
1771590274.963847637,28.753705607,77.115633694,28.753702200,77.115633200,0.3819
1771590274.997220278,28.753705831,77.115633333,28.753702200,77.115633200,0.4039
1771590275.030592680,28.753705886,77.115633349,28.753702200,77.115633200,0.4101
1771590275.063965321,28.753705726,77.115633075,28.753702200,77.115633200,0.3923
1771590275.130710363,28.753706642,77.115632741,28.753702600,77.115633200,0.4516
1771590275.197455645,28.753706948,77.115632777,28.753702600,77.115633200,0.4853
1771590275.230828285,28.753707073,77.115632665,28.753702600,77.115633200,0.5001
1771590275.264200926,28.753707221,77.115632722,28.753702600,77.115633200,0.5160
1771590275.297573805,28.753707206,77.115632490,28.753702600,77.115633200,0.5168
1771590275.330946207,28.753708281,77.115631177,28.753703200,77.115633100,0.5953
1771590275.364319086,28.753708573,77.115631434,28.753703200,77.115633100,0.6191
1771590275.397691727,28.753708418,77.115631496,28.753703200,77.115633100,0.6009
1771590277.934020519,28.753699877,77.115639549,28.753701900,77.115634000,0.5859
1771590277.967393160,28.753700085,77.115639802,28.753701900,77.115634000,0.6005
1771590278.000765562,28.753700207,77.115639661,28.753701900,77.115634000,0.5830
1771590278.034138203,28.753700208,77.115639752,28.753701900,77.115634000,0.5915
1771590278.067510843,28.753700262,77.115639513,28.753701900,77.115634000,0.5675
1771590278.201000929,28.753700050,77.115637856,28.753701500,77.115633600,0.4451
1771590278.234373569,28.753700345,77.115637819,28.753701500,77.115633600,0.4309
1771590278.367864370,28.753701759,77.115637150,28.753701400,77.115632900,0.4162
1771590278.501355648,28.753702391,77.115635844,28.753701400,77.115632900,0.3074
1771590278.534728289,28.753702300,77.115635271,28.753701400,77.115632900,0.2519
1771590278.601473570,28.753704275,77.115632978,28.753701400,77.115632100,0.3309
1771590278.634846210,28.753704505,77.115633104,28.753701400,77.115632100,0.3589
1771590278.668218851,28.753704386,77.115632945,28.753701400,77.115632100,0.3421
1771590278.701591253,28.753704496,77.115632907,28.753701400,77.115632100,0.3531
1771590278.734963894,28.753704355,77.115633006,28.753701400,77.115632100,0.3403
1771590278.768336535,28.753704731,77.115632819,28.753701400,77.115632100,0.3769
1771590278.801708937,28.753704801,77.115632781,28.753701400,77.115632100,0.3839
1771590278.835081577,28.753705436,77.115632178,28.753701700,77.115631600,0.4192
1771590278.868454218,28.753705612,77.115632322,28.753701700,77.115631600,0.4407
1771590278.901826620,28.753705608,77.115632164,28.753701700,77.115631600,0.4381
1771590278.935199261,28.753705828,77.115632521,28.753701700,77.115631600,0.4677
1771590279.001944304,28.753706264,77.115632819,28.753701700,77.115631600,0.5212
1771590279.035316944,28.753706043,77.115633493,28.753701700,77.115631600,0.5170
1771590280.303478241,28.753709144,77.115633392,28.753701700,77.115631600,0.8460
1771590280.336850882,28.753708790,77.115632124,28.753703100,77.115631700,0.6341
1771590280.370223522,28.753709124,77.115632323,28.753703100,77.115631700,0.6726
1771590280.403596401,28.753709396,77.115631935,28.753703100,77.115631700,0.7005
1771590280.436969042,28.753709995,77.115632253,28.753703100,77.115631700,0.7686
1771590280.470341682,28.753710172,77.115632058,28.753703100,77.115631700,0.7872
1771590280.503714323,28.753711016,77.115632262,28.753703100,77.115631700,0.8820
1771590280.537088156,28.753711389,77.115632175,28.753703100,77.115631700,0.9229
1771590280.570460796,28.753712256,77.115632226,28.753703100,77.115631700,1.0194
1771590280.603833437,28.753713537,77.115628566,28.753703300,77.115631800,1.1811
1771590280.637206078,28.753714085,77.115628238,28.753703300,77.115631800,1.2485
1771590280.703951359,28.753715847,77.115627745,28.753703300,77.115631800,1.4500
1771590280.737323999,28.753716280,77.115627110,28.753703300,77.115631800,1.5140
1771590280.770696640,28.753716703,77.115627172,28.753703300,77.115631800,1.5571
1771590280.804069042,28.753717210,77.115626676,28.753703300,77.115631800,1.6254
1771590280.837441921,28.753719150,77.115621921,28.753703300,77.115631400,1.9900
1771590280.904186964,28.753718948,77.115621540,28.753703300,77.115631400,1.9878
1771590280.937559605,28.753718180,77.115621511,28.753703300,77.115631400,1.9149
1771590280.970932245,28.753717787,77.115621578,28.753703300,77.115631400,1.8739
1771590281.004304647,28.753717257,77.115621732,28.753703300,77.115631400,1.8157
1771590281.071050167,28.753714979,77.115624738,28.753702900,77.115631000,1.4753
1771590281.204540253,28.753714123,77.115624817,28.753702900,77.115631000,1.3859
1771590281.338032007,28.753714684,77.115623767,28.753702000,77.115630900,1.5725
1771590281.371404648,28.753714865,77.115623599,28.753702000,77.115630900,1.5978
1771590281.404777050,28.753714959,77.115623448,28.753702000,77.115630900,1.6137
1771590281.438149929,28.753714993,77.115623191,28.753702000,77.115630900,1.6285
1771590281.471522570,28.753715163,77.115623200,28.753702000,77.115630900,1.6449
1771590281.504894972,28.753715314,77.115623073,28.753702000,77.115630900,1.6655
1771590281.538267612,28.753714643,77.115623479,28.753702000,77.115630900,1.5810
1771590281.571640253,28.753714393,77.115624603,28.753702000,77.115630900,1.5085
1771590281.605012894,28.753712811,77.115624731,28.753701000,77.115631000,1.4485
1771590281.638385534,28.753712002,77.115625856,28.753701000,77.115631000,1.3222
1771590281.705130577,28.753711196,77.115627321,28.753701000,77.115631000,1.1891
1771590281.738503218,28.753710609,77.115627946,28.753701000,77.115631000,1.1092
1771590282.539447069,28.753690242,77.115642074,28.753697800,77.115632300,1.2705
1771590288.980507851,28.753688810,77.115636664,28.753694400,77.115633400,0.6983
1771590291.917391539,28.753693004,77.115635857,28.753693900,77.115633100,0.2866
1771590291.984138966,28.753692866,77.115635802,28.753693900,77.115633100,0.2874
1771590292.284501314,28.753690455,77.115637395,28.753693800,77.115633500,0.5315
1771590292.317874670,28.753690834,77.115637400,28.753693800,77.115633500,0.5033
1771590292.417995453,28.753691641,77.115638491,28.753693800,77.115633700,0.5251
1771590292.451369762,28.753691857,77.115638637,28.753693800,77.115633700,0.5276
1771590292.718358040,28.753692982,77.115639985,28.753693800,77.115634000,0.5905
1771590292.985346794,28.753692215,77.115641818,28.753693800,77.115634600,0.7254
1771590294.587275505,28.753689018,77.115635220,28.753692700,77.115635100,0.4096
1771590294.620648623,28.753688857,77.115634646,28.753692700,77.115635100,0.4297
1771590294.687395573,28.753689657,77.115634648,28.753692700,77.115635100,0.3412
1771590294.720768929,28.753689776,77.115634494,28.753692700,77.115635100,0.3305
1771590294.754142284,28.753690434,77.115634761,28.753692700,77.115635100,0.2542
1771590294.787515879,28.753690488,77.115634719,28.753692700,77.115635100,0.2487
1771590294.820889235,28.753690907,77.115634913,28.753692700,77.115635100,0.2002
1771590294.854262590,28.753691792,77.115632956,28.753693300,77.115635000,0.2604
1771590294.987756252,28.753693001,77.115633592,28.753693300,77.115635000,0.1412
1771590295.021129608,28.753693526,77.115633866,28.753693300,77.115635000,0.1134
1771590295.054503202,28.753693798,77.115633952,28.753693300,77.115635000,0.1162
1771590295.087876558,28.753694197,77.115632414,28.753694200,77.115635000,0.2520
1771590295.154623270,28.753694479,77.115632708,28.753694200,77.115635000,0.2256
1771590295.187996626,28.753694859,77.115632927,28.753694200,77.115635000,0.2149
1771590295.254744530,28.753694763,77.115632508,28.753694200,77.115635000,0.2509
1771590295.288117886,28.753694795,77.115632365,28.753694200,77.115635000,0.2653
1771590295.321491480,28.753694723,77.115632062,28.753694200,77.115635000,0.2923
1771590295.388238192,28.753696399,77.115632573,28.753695000,77.115635200,0.2996
1771590312.976059675,28.753629175,77.115620737,28.753613800,77.115645500,2.9581
1771590313.009435654,28.753629030,77.115621047,28.753613800,77.115645500,2.9241
1771590313.042811632,28.753629003,77.115621399,28.753613800,77.115645500,2.8944
1771590313.076187849,28.753599894,77.115631376,28.753585400,77.115649200,2.3700
1771590313.109563828,28.753599378,77.115631257,28.753585400,77.115649200,2.3399
1771590313.142940044,28.753599411,77.115631265,28.753585400,77.115649200,2.3418
1771590313.176316023,28.753599239,77.115630987,28.753585400,77.115649200,2.3495
1771590313.209692240,28.753599168,77.115631011,28.753585400,77.115649200,2.3426
1771590313.243067265,28.753599213,77.115630970,28.753585400,77.115649200,2.3489
1771590313.276440620,28.753599067,77.115630622,28.753585400,77.115649200,2.3642
1771590313.309814215,28.753599250,77.115630559,28.753585400,77.115649200,2.3820
1771590313.343187809,28.753596813,77.115627505,28.753582500,77.115649900,2.7017
1771590313.376561165,28.753596588,77.115627620,28.753582500,77.115649900,2.6780
1771590313.409934759,28.753596295,77.115627587,28.753582500,77.115649900,2.6616
1771590313.443308115,28.753596277,77.115627461,28.753582500,77.115649900,2.6706
1771590313.476682663,28.753596179,77.115627704,28.753582500,77.115649900,2.6449
1771590313.510056257,28.753595938,77.115627874,28.753582500,77.115649900,2.6159
1771590313.543429613,28.753595472,77.115628094,28.753582500,77.115649900,2.5689
1771590313.576802969,28.753592940,77.115627952,28.753579800,77.115650300,2.6232
1771590313.610176563,28.753592445,77.115628081,28.753579800,77.115650300,2.5823
1771590313.643550158,28.753592203,77.115628260,28.753579800,77.115650300,2.5531
1771590313.676923513,28.753591646,77.115628537,28.753579800,77.115650300,2.4972
1771590313.710297108,28.753591396,77.115628424,28.753579800,77.115650300,2.4921
1771590313.743670464,28.753591374,77.115628754,28.753579800,77.115650300,2.4633
1771590313.777044058,28.753590995,77.115629191,28.753579800,77.115650300,2.4051
1771590313.810417414,28.753590499,77.115629782,28.753579800,77.115650300,2.3272
1771590313.843791008,28.753587151,77.115631294,28.753576800,77.115650600,2.2061
1771590313.877164364,28.753586648,77.115631749,28.753576800,77.115650600,2.1392
1771590313.910537958,28.753586415,77.115632365,28.753576800,77.115650600,2.0744
1771590313.943911314,28.753585741,77.115632610,28.753576800,77.115650600,2.0160
1771590313.977284908,28.753585405,77.115633083,28.753576800,77.115650600,1.9574
1771590314.010658503,28.753585233,77.115633237,28.753576800,77.115650600,1.9350
1771590314.044031620,28.753584658,77.115633327,28.753576800,77.115650600,1.8970
1771590314.077405214,28.753582225,77.115635340,28.753574000,77.115650900,1.7713
1771590314.110778809,28.753581746,77.115635485,28.753574000,77.115650900,1.7321
1771590314.144152403,28.753581448,77.115635570,28.753574000,77.115650900,1.7085
1771590314.177526951,28.753581357,77.115635583,28.753574000,77.115650900,1.7026
1771590314.210900068,28.753580713,77.115636165,28.753574000,77.115650900,1.6188
1771590314.244273663,28.753580561,77.115636236,28.753574000,77.115650900,1.6049
1771590314.277646780,28.753580254,77.115636631,28.753574000,77.115650900,1.5551
1771590314.311019659,28.753579923,77.115636572,28.753574000,77.115650900,1.5442
1771590314.344393015,28.753578180,77.115636862,28.753571600,77.115651000,1.5604
1771590314.377766132,28.753577656,77.115637208,28.753571600,77.115651000,1.5037
1771590314.411139250,28.753577174,77.115636720,28.753571600,77.115651000,1.5239
1771590314.444512129,28.753577041,77.115636542,28.753571600,77.115651000,1.5337
1771590314.477885485,28.753576950,77.115636386,28.753571600,77.115651000,1.5439
1771590314.511258602,28.753576595,77.115636279,28.753571600,77.115651000,1.5388
1771590314.544631481,28.753576586,77.115636393,28.753571600,77.115651000,1.5281
1771590314.578004599,28.753575565,77.115636027,28.753569600,77.115650900,1.5944
1771590314.611377954,28.753575173,77.115636113,28.753569600,77.115650900,1.5690
1771590314.644751072,28.753574946,77.115636069,28.753569600,77.115650900,1.5632
1771590314.678123951,28.753574710,77.115636070,28.753569600,77.115650900,1.5533
1771590314.711497068,28.753574195,77.115636323,28.753569600,77.115650900,1.5101
1771590314.744870186,28.753573574,77.115636717,28.753569600,77.115650900,1.4515
1771590314.778243303,28.753573065,77.115636880,28.753569600,77.115650900,1.4200
1771590314.811616421,28.753572704,77.115636916,28.753569600,77.115650900,1.4062
1771590314.844989538,28.753571706,77.115637370,28.753567100,77.115650600,1.3876
1771590314.878363609,28.753571518,77.115638151,28.753567100,77.115650600,1.3092
1771590314.911736488,28.753571387,77.115638420,28.753567100,77.115650600,1.2795
1771590314.945109606,28.753570901,77.115638959,28.753567100,77.115650600,1.2110
1771590314.978482723,28.753570941,77.115638961,28.753567100,77.115650600,1.2123
1771590315.011855841,28.753571070,77.115639350,28.753567100,77.115650600,1.1822
1771590315.045228958,28.753571063,77.115639583,28.753567100,77.115650600,1.1609
1771590315.078602076,28.753567384,77.115639181,28.753564600,77.115650700,1.1648
1771590315.111975193,28.753567184,77.115639774,28.753564600,77.115650700,1.1032
1771590315.145348072,28.753567166,77.115640291,28.753564600,77.115650700,1.0541
1771590315.178721189,28.753567145,77.115640637,28.753564600,77.115650700,1.0210
1771590315.212094307,28.753566997,77.115640780,28.753564600,77.115650700,1.0031
1771590316.780649662,28.753563165,77.115661663,28.753564600,77.115650700,1.0805
1771590316.914143801,28.753547228,77.115672139,28.753551700,77.115657500,1.5112
1771590316.947517395,28.753546939,77.115672737,28.753551700,77.115657500,1.5769
1771590316.980891943,28.753546553,77.115673275,28.753551700,77.115657500,1.6409
1771590317.014265060,28.753546086,77.115673892,28.753551700,77.115657500,1.7156
1771590317.047638655,28.753545609,77.115674299,28.753551700,77.115657500,1.7721
1771590317.081012249,28.753543578,77.115676479,28.753550300,77.115658200,1.9323
1771590317.114385843,28.753543147,77.115676974,28.753550300,77.115658200,1.9956
1771590317.147759199,28.753543065,77.115677430,28.753550300,77.115658200,2.0400
1771590317.181132793,28.753542959,77.115678065,28.753550300,77.115658200,2.1015
1771590317.214506149,28.753542795,77.115678510,28.753550300,77.115658200,2.1486
1771590317.281251192,28.753543082,77.115679075,28.753550300,77.115658200,2.1876
1771590317.314623356,28.753543035,77.115679432,28.753550300,77.115658200,2.2219
1771590317.381367207,28.753542423,77.115681729,28.753549200,77.115659000,2.3404
1771590317.481483221,28.753542611,77.115683341,28.753549200,77.115659000,2.4834
1771590317.681715965,28.753541444,77.115685786,28.753548300,77.115659900,2.6362
1771590317.715087891,28.753541536,77.115684885,28.753548300,77.115659900,2.5491
1771590317.748459816,28.753541917,77.115683983,28.753548300,77.115659900,2.4527
1771590317.781831741,28.753542323,77.115683585,28.753548300,77.115659900,2.4027
1771590317.815203667,28.753542695,77.115682787,28.753548300,77.115659900,2.3165
1771590317.848575354,28.753543310,77.115677669,28.753547700,77.115660500,1.7434
1771590317.881947279,28.753543055,77.115677595,28.753547700,77.115660500,1.7447
1771590317.915319443,28.753542949,77.115677667,28.753547700,77.115660500,1.7550
1771590317.948691130,28.753542889,77.115677859,28.753547700,77.115660500,1.7748
1771590317.982063055,28.753542731,77.115678148,28.753547700,77.115660500,1.8069
1771590318.015434742,28.753542424,77.115678407,28.753547700,77.115660500,1.8416
1771590318.048806667,28.753542198,77.115678885,28.753547700,77.115660500,1.8938
1771590318.082178354,28.753541749,77.115681399,28.753547100,77.115660600,2.1131
1771590318.115550280,28.753541852,77.115682409,28.753547100,77.115660600,2.2047
1771590318.249038219,28.753541220,77.115687354,28.753547100,77.115660600,2.6888
1771590318.282411814,28.753540877,77.115687974,28.753547100,77.115660600,2.7568
1771590318.315785408,28.753537696,77.115695499,28.753546600,77.115660400,3.5620
1771590318.349159241,28.753537305,77.115696150,28.753546600,77.115660400,3.6351
1771590318.382533789,28.753536868,77.115695523,28.753546600,77.115660400,3.5909
1771590318.415907383,28.753536670,77.115694389,28.753546600,77.115660400,3.4925
1771590318.449280977,28.753536592,77.115693100,28.753546600,77.115660400,3.3764
1771590318.482654572,28.753536657,77.115691564,28.753546600,77.115660400,3.2329
1771590318.716269970,28.753541632,77.115681057,28.753546400,77.115660200,2.1013
1771590318.749643803,28.753542391,77.115681256,28.753546400,77.115660200,2.1005
1771590318.883138180,28.753542449,77.115681000,28.753546300,77.115660000,2.0914
1771590320.351585627,28.753550629,77.115660218,28.753551900,77.115658300,0.2344
1771590320.384959221,28.753550792,77.115660877,28.753551900,77.115658300,0.2798
1771590320.752070904,28.753550336,77.115668311,28.753552700,77.115658300,1.0107
1771590321.019060373,28.753549034,77.115665089,28.753553300,77.115658200,0.8222
1771590321.052433729,28.753548971,77.115665148,28.753553300,77.115658200,0.8309
1771590321.185929775,28.753550607,77.115666571,28.753553600,77.115658300,0.8723
1771590321.519665718,28.753551602,77.115666524,28.753553900,77.115658400,0.8322
1771590321.686533928,28.753550928,77.115665162,28.753554200,77.115658200,0.7701
1771590321.786654711,28.753550493,77.115664932,28.753554200,77.115658200,0.7750
1771590322.153765440,28.753551411,77.115664225,28.753554300,77.115657600,0.7213
1771590322.320633650,28.753552124,77.115665364,28.753554300,77.115657600,0.7946
1771590322.354007006,28.753551110,77.115666465,28.753554200,77.115657900,0.9029
1771590322.387380838,28.753551101,77.115666864,28.753554200,77.115657900,0.9393
1771590323.855823994,28.753554672,77.115671116,28.753556000,77.115659900,1.1033
1771590323.922571421,28.753554929,77.115670981,28.753556000,77.115659900,1.0867
1771590323.955945253,28.753554865,77.115670876,28.753556000,77.115659900,1.0774
1771590324.022693634,28.753555014,77.115670955,28.753556000,77.115659900,1.0833
1771590324.089441061,28.753554780,77.115670515,28.753556400,77.115660000,1.0408
1771590324.122814894,28.753555218,77.115670620,28.753556400,77.115660000,1.0436
1771590324.156188726,28.753554891,77.115670684,28.753556400,77.115660000,1.0550
1771590324.189562559,28.753555040,77.115670716,28.753556400,77.115660000,1.0556
1771590324.222936392,28.753555157,77.115670920,28.753556400,77.115660000,1.0734
1771590324.256309748,28.753555015,77.115670888,28.753556400,77.115660000,1.0725
1771590324.289683342,28.753554680,77.115670841,28.753556400,77.115660000,1.0740
1771590324.323057175,28.753554575,77.115670743,28.753556400,77.115660000,1.0668
1771590324.356430769,28.753554988,77.115671078,28.753556800,77.115660000,1.0986
1771590324.389804125,28.753554767,77.115670922,28.753556800,77.115660000,1.0885
1771590324.423177719,28.753554427,77.115670801,28.753556800,77.115660000,1.0855
1771590324.456551313,28.753554318,77.115670311,28.753556800,77.115660000,1.0423
1771590324.489925146,28.753554620,77.115669914,28.753556800,77.115660000,0.9964
1771590324.523298502,28.753554548,77.115669725,28.753556800,77.115660000,0.9806
1771590324.556672096,28.753554465,77.115669407,28.753556800,77.115660000,0.9531
1771590324.590045691,28.753555936,77.115668014,28.753557300,77.115659400,0.8533
1771590324.623419523,28.753556083,77.115667761,28.753557300,77.115659400,0.8262
1771590324.656792879,28.753556075,77.115667357,28.753557300,77.115659400,0.7876
1771590324.690167427,28.753555918,77.115667395,28.753557300,77.115659400,0.7944
1771590324.723541021,28.753556004,77.115666963,28.753557300,77.115659400,0.7513
1771590324.756914854,28.753556174,77.115666629,28.753557300,77.115659400,0.7157
1771590324.790288448,28.753556086,77.115666732,28.753557300,77.115659400,0.7274
1771590324.823661804,28.753556238,77.115666546,28.753557300,77.115659400,0.7066
1771590324.857035398,28.753557379,77.115665429,28.753557700,77.115659000,0.6277
1771590324.890409231,28.753557361,77.115665542,28.753557700,77.115659000,0.6388
1771590324.957156181,28.753557980,77.115665375,28.753557700,77.115659000,0.6222
1771590324.990529776,28.753557922,77.115665425,28.753557700,77.115659000,0.6268
1771590325.023903608,28.753557880,77.115665391,28.753557700,77.115659000,0.6233
1771590325.057277203,28.753558102,77.115665538,28.753557700,77.115659000,0.6389
1771590325.090650558,28.753557378,77.115665758,28.753558100,77.115658900,0.6733
1771590325.124024391,28.753557327,77.115665714,28.753558100,77.115658900,0.6698
1771590325.157397985,28.753557461,77.115665800,28.753558100,77.115658900,0.6764
1771590325.224144936,28.753557519,77.115665691,28.753558100,77.115658900,0.6652
1771590325.257518768,28.753557404,77.115665653,28.753558100,77.115658900,0.6629
1771590325.290892363,28.753557513,77.115665533,28.753558100,77.115658900,0.6499
1771590325.324265957,28.753557496,77.115665167,28.753558400,77.115659000,0.6095
1771590325.391014099,28.753557119,77.115664878,28.753558400,77.115659000,0.5905
1771590325.424387693,28.753557267,77.115664876,28.753558400,77.115659000,0.5865
1771590325.457761288,28.753557212,77.115664903,28.753558400,77.115659000,0.5905
1771590325.491134882,28.753557010,77.115664764,28.753558400,77.115659000,0.5827
1771590325.591255665,28.753558671,77.115664015,28.753559000,77.115658700,0.5194
1771590325.624629259,28.753558428,77.115663990,28.753559000,77.115658700,0.5196
1771590325.691376448,28.753558598,77.115663780,28.753559000,77.115658700,0.4972
1771590325.724750042,28.753558629,77.115663385,28.753559000,77.115658700,0.4586
1771590325.758123636,28.753558637,77.115663083,28.753559000,77.115658700,0.4292
1771590327.159818172,28.753558586,77.115666782,28.753559000,77.115658700,0.7892
1771590327.193192005,28.753558462,77.115666826,28.753559000,77.115658700,0.7944
1771590327.226565361,28.753558075,77.115667086,28.753559000,77.115658700,0.8240
1771590327.259938955,28.753557923,77.115667379,28.753559000,77.115658700,0.8545
1771590327.293312788,28.753558044,77.115667445,28.753559000,77.115658700,0.8591
1771590327.326686382,28.753558840,77.115670463,28.753560600,77.115657700,1.2595
1771590327.360059738,28.753558536,77.115670229,28.753560600,77.115657700,1.2428
1771590327.393433332,28.753558694,77.115670312,28.753560600,77.115657700,1.2476
1771590327.426806927,28.753558775,77.115670283,28.753560600,77.115657700,1.2434
1771590327.460180521,28.753558784,77.115670176,28.753560600,77.115657700,1.2329
1771590327.493554831,28.753558698,77.115670342,28.753560600,77.115657700,1.2504
1771590327.526928425,28.753558990,77.115670153,28.753560600,77.115657700,1.2271
1771590327.560302258,28.753559277,77.115670003,28.753560600,77.115657700,1.2083
1771590327.593675852,28.753557891,77.115670083,28.753560300,77.115657800,1.2270
1771590327.627049208,28.753557815,77.115669921,28.753560300,77.115657800,1.2135
1771590327.660422802,28.753557959,77.115670003,28.753560300,77.115657800,1.2178
1771590327.693796396,28.753558209,77.115669450,28.753560300,77.115657800,1.1592
1771590327.727169991,28.753558415,77.115668872,28.753560300,77.115657800,1.0995
1771590327.927411318,28.753558644,77.115666503,28.753560500,77.115657700,0.8826
1771590327.994158745,28.753558518,77.115665730,28.753560500,77.115657700,0.8133
1771590328.027532339,28.753558712,77.115665453,28.753560500,77.115657700,0.7815
1771590328.060905695,28.753558519,77.115664791,28.753560500,77.115657700,0.7255
1771590328.094279289,28.753560480,77.115662816,28.753561000,77.115657600,0.5117
1771590328.127652884,28.753560558,77.115662028,28.753561000,77.115657600,0.4344
1771590328.194401026,28.753561449,77.115660826,28.753561000,77.115657600,0.3184
1771590328.227774620,28.753561559,77.115660135,28.753561000,77.115657600,0.2548
1771590328.261148214,28.753562375,77.115659036,28.753561000,77.115657600,0.2074
1771590328.294522047,28.753562386,77.115658540,28.753561000,77.115657600,0.1793
1771590328.327895403,28.753564900,77.115652287,28.753561700,77.115657300,0.6045
1771590328.361269236,28.753564760,77.115651147,28.753561700,77.115657300,0.6896
1771590328.394642830,28.753564828,77.115650198,28.753561700,77.115657300,0.7748
1771590328.428016663,28.753565323,77.115649564,28.753561700,77.115657300,0.8550
1771590328.494763851,28.753565489,77.115648852,28.753561700,77.115657300,0.9250
1771590328.594885111,28.753565206,77.115650263,28.753561900,77.115657300,0.7783
1771590328.628258467,28.753564211,77.115651299,28.753561900,77.115657300,0.6390
1771590328.728379726,28.753563357,77.115654166,28.753561900,77.115657300,0.3458
